City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,hamilton,US,2020-12-08 08:05:00,39.18,-84.53,30.99,68,90,6.93
291,tasiilaq,GL,2020-12-08 08:05:00,65.61,-37.64,17.6,61,0,3.36
292,tabou,CI,2020-12-08 08:05:01,4.42,-7.35,79.72,82,1,3.65
293,santa vitoria do palmar,BR,2020-12-08 08:00:34,-33.52,-53.37,61.34,87,37,5.91
294,ayotzintepec,MX,2020-12-08 08:05:01,17.67,-96.13,60.28,62,56,2.95
295,panjab,AF,2020-12-08 08:05:03,34.39,67.02,32.34,92,98,5.3
296,tanggu,CN,2020-12-08 08:05:04,39.02,117.65,33.8,29,0,4.47
297,villazon,BO,2020-12-08 08:01:27,-22.09,-65.59,48.42,75,15,1.39
298,rampura,IN,2020-12-08 08:05:04,30.25,75.23,82.76,18,0,3.4
299,lagoa,PT,2020-12-08 08:05:04,39.05,-27.98,60.17,73,100,17.16
300,hope,US,2020-12-08 08:00:35,33.67,-93.59,36.0,89,0,4.88
301,taicheng,CN,2020-12-08 08:05:05,38.73,113.23,24.8,72,87,1.74
302,westport,US,2020-12-08 08:05:05,41.14,-73.36,32.0,89,90,8.05
303,juneau,US,2020-12-08 08:05:05,58.3,-134.42,42.8,81,90,18.34
304,ust-karsk,RU,2020-12-08 08:05:06,52.7,118.81,8.47,90,50,5.08
305,santa maria del oro,MX,2020-12-08 08:05:06,25.93,-105.37,40.03,64,61,3.49
306,altamira,BR,2020-12-08 08:01:34,-3.2,-52.21,71.92,97,99,1.03
307,zarubino,RU,2020-12-08 08:05:06,42.63,131.09,28.8,76,0,11.07
308,talnakh,RU,2020-12-08 08:05:06,69.49,88.4,-16.6,75,40,29.08
309,pilar,BR,2020-12-08 08:05:07,-9.6,-35.96,69.8,94,20,2.24
310,bilibino,RU,2020-12-08 08:05:07,68.05,166.44,-5.4,89,47,2.53
